age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
31 - 35,female,Business,Science,"Meherpur,402",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,5.0
31 - 35,female,Business,Science,"Meherpur,402",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
31 - 35,male,Other,Business,"Mymensingh,435",Married,Yes,"Medical, Biological, Chemical",1.0,1.0,0.66,0.33,4.0
31 - 35,male,Other,Business,"Mymensingh,435",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,0.66,1.0,4.0
31 - 35,male,Other,Business,"Mymensingh,435",Married,Yes,"Medical, Biological, Chemical",1.0,0.33,0.33,0.33,3.0
20 - 25,prefer not to disclose,Business,Science,"Natore,448",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,4.0
20 - 25,prefer not to disclose,Business,Science,"Natore,448",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
20 - 25,prefer not to disclose,Business,Science,"Natore,448",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Kushtia,329",Married,Yes,Business,0.66,0.33,1.0,1.0,5.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Kushtia,329",Married,Yes,Business,0.66,0.33,0.66,0.66,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Kushtia,329",Married,Yes,Business,0.33,0.33,1.0,0.66,4.0
20 - 25,prefer not to disclose,Business,Science,"Khulna,473",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
20 - 25,prefer not to disclose,Business,Science,"Khulna,473",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
20 - 25,prefer not to disclose,Business,Science,"Khulna,473",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,4.0
36 - 40,female,Other,Business,"Tangail,333",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,4.0
36 - 40,female,Other,Business,"Tangail,333",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,4.0
36 - 40,female,Other,Business,"Tangail,333",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,5.0
31 - 35,prefer not to disclose,Business,Social,"Chuadanga,97",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
31 - 35,prefer not to disclose,Business,Social,"Chuadanga,97",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,5.0
31 - 35,prefer not to disclose,Business,Social,"Chuadanga,97",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,3.0
31 - 35,female,Other,Business,"Sunamganj,71",Married,No,Engineering,0.33,0.66,1.0,0.66,4.0
31 - 35,female,Other,Business,"Sunamganj,71",Married,No,Engineering,0.66,1.0,1.0,0.33,4.0
31 - 35,female,Other,Business,"Sunamganj,71",Married,No,Engineering,0.66,0.33,0.66,1.0,4.0
20 - 25,female,Student,Science,"Brahmanbaria,342",Married,No,Engineering,0.66,0.33,0.66,1.0,4.0
20 - 25,female,Student,Science,"Brahmanbaria,342",Married,No,Engineering,0.66,0.66,1.0,1.0,5.0
20 - 25,female,Student,Science,"Brahmanbaria,342",Married,No,Engineering,1.0,0.66,0.33,1.0,5.0
20 - 25,prefer not to disclose,Other,Social,"Khulna,366",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
20 - 25,prefer not to disclose,Other,Social,"Khulna,366",Unmarried,not married,I am not married,0.66,0.66,0.33,0.66,3.0
20 - 25,prefer not to disclose,Other,Social,"Khulna,366",Unmarried,not married,I am not married,1.0,1.0,0.33,1.0,4.0
20 - 25,male,Other,Social,"Patuakhali,25",Unmarried,not married,I am not married,1.0,0.33,1.0,1.0,5.0
20 - 25,male,Other,Social,"Patuakhali,25",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
20 - 25,male,Other,Social,"Patuakhali,25",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Tangail,487",Married,No,Social,0.66,0.66,0.66,0.66,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Tangail,487",Married,No,Social,0.33,1.0,0.66,0.33,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Tangail,487",Married,No,Social,1.0,0.66,0.66,0.33,4.0
31 - 35,prefer not to disclose,Student,Business,"Meherpur,111",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
31 - 35,prefer not to disclose,Student,Business,"Meherpur,111",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
31 - 35,prefer not to disclose,Student,Business,"Meherpur,111",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,3.0
26 - 30,female,Student,Social,"Gaibandha,193",Married,No,Social,0.66,0.66,1.0,0.33,4.0
26 - 30,female,Student,Social,"Gaibandha,193",Married,No,Social,0.33,1.0,0.33,0.66,3.0
26 - 30,female,Student,Social,"Gaibandha,193",Married,No,Social,0.33,1.0,0.66,1.0,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Thakurgaon,262",Married,Yes,Social,0.66,1.0,1.0,1.0,5.0
41 or above,male,Medical,"Medical, Biological, Chemical","Thakurgaon,262",Married,Yes,Social,0.33,0.66,0.66,1.0,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Thakurgaon,262",Married,Yes,Social,0.33,1.0,0.33,0.66,4.0
36 - 40,male,Student,Science,"Rangamati,444",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,4.0
36 - 40,male,Student,Science,"Rangamati,444",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
36 - 40,male,Student,Science,"Rangamati,444",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Kurigram,330",Married,No,Business,0.33,1.0,0.33,1.0,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Kurigram,330",Married,No,Business,0.33,0.66,1.0,0.66,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Kurigram,330",Married,No,Business,1.0,0.66,0.33,0.66,4.0
36 - 40,prefer not to disclose,Other,Business,"Netrokona,261",Married,No,Social,1.0,1.0,0.33,0.33,4.0
36 - 40,prefer not to disclose,Other,Business,"Netrokona,261",Married,No,Social,0.66,0.66,0.33,0.66,4.0
36 - 40,prefer not to disclose,Other,Business,"Netrokona,261",Married,No,Social,0.33,1.0,0.33,1.0,4.0
20 - 25,female,Academia,Science,"Sylhet,264",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,0.33,1.0,0.33,4.0
20 - 25,female,Academia,Science,"Sylhet,264",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,0.66,1.0,5.0
20 - 25,female,Academia,Science,"Sylhet,264",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,1.0,1.0,1.0,5.0
31 - 35,male,Other,Social,"Sylhet,303",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
31 - 35,male,Other,Social,"Sylhet,303",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,4.0
31 - 35,male,Other,Social,"Sylhet,303",Unmarried,not married,I am not married,0.66,1.0,0.33,0.33,4.0
41 or above,prefer not to disclose,Business,Business,"Brahmanbaria,350",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,4.0
41 or above,prefer not to disclose,Business,Business,"Brahmanbaria,350",Unmarried,not married,I am not married,1.0,1.0,0.33,1.0,5.0
41 or above,prefer not to disclose,Business,Business,"Brahmanbaria,350",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
41 or above,female,Academia,Business,"Moulvibazar,29",Married,No,Social,1.0,1.0,0.66,0.33,4.0
41 or above,female,Academia,Business,"Moulvibazar,29",Married,No,Social,0.66,0.66,0.33,1.0,4.0
41 or above,female,Academia,Business,"Moulvibazar,29",Married,No,Social,1.0,0.33,0.66,0.33,4.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Panchagarh,488",Married,No,Social,0.33,0.66,0.66,1.0,4.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Panchagarh,488",Married,No,Social,0.33,0.33,1.0,1.0,4.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Panchagarh,488",Married,No,Social,0.33,0.33,0.66,1.0,4.0
41 or above,male,Other,Business,"Satkhira,200",Married,No,Science,0.33,1.0,0.33,0.66,4.0
41 or above,male,Other,Business,"Satkhira,200",Married,No,Science,0.33,0.66,0.66,1.0,4.0
41 or above,male,Other,Business,"Satkhira,200",Married,No,Science,0.33,0.33,0.66,1.0,4.0
20 - 25,prefer not to disclose,Other,Science,"Kishoreganj,375",Unmarried,not married,I am not married,0.66,0.33,0.33,0.66,3.0
20 - 25,prefer not to disclose,Other,Science,"Kishoreganj,375",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
20 - 25,prefer not to disclose,Other,Science,"Kishoreganj,375",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Madaripur,258",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Madaripur,258",Unmarried,not married,I am not married,0.66,0.33,0.66,1.0,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Madaripur,258",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
31 - 35,prefer not to disclose,Student,Science,"Kushtia,127",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,4.0
31 - 35,prefer not to disclose,Student,Science,"Kushtia,127",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,4.0
31 - 35,prefer not to disclose,Student,Science,"Kushtia,127",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Chuadanga,344",Married,Yes,"Medical, Biological, Chemical",1.0,0.33,1.0,0.66,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Chuadanga,344",Married,Yes,"Medical, Biological, Chemical",1.0,0.66,0.66,0.33,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Chuadanga,344",Married,Yes,"Medical, Biological, Chemical",1.0,0.33,0.66,0.33,4.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Tangail,330",Married,Yes,Business,0.66,0.66,0.66,0.33,3.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Tangail,330",Married,Yes,Business,0.66,0.66,0.66,0.33,4.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Tangail,330",Married,Yes,Business,0.33,0.66,0.33,0.66,3.0
26 - 30,prefer not to disclose,Academia,Social,"Gazipur,108",Married,Spouce does not work,Science,1.0,1.0,0.66,1.0,5.0
26 - 30,prefer not to disclose,Academia,Social,"Gazipur,108",Married,Spouce does not work,Science,1.0,0.33,1.0,0.33,4.0
26 - 30,prefer not to disclose,Academia,Social,"Gazipur,108",Married,Spouce does not work,Science,0.33,0.66,0.66,0.66,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Lalmonirhat,143",Unmarried,not married,I am not married,0.33,0.33,0.33,1.0,2.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Lalmonirhat,143",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Lalmonirhat,143",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
36 - 40,male,Other,Business,"Gazipur,236",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
36 - 40,male,Other,Business,"Gazipur,236",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
36 - 40,male,Other,Business,"Gazipur,236",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,5.0
41 or above,male,Medical,"Medical, Biological, Chemical","Bandarban,240",Unmarried,not married,I am not married,0.33,1.0,0.66,0.66,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Bandarban,240",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,3.0
41 or above,male,Medical,"Medical, Biological, Chemical","Bandarban,240",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
36 - 40,female,Business,Business,"Rangamati,154",Married,No,Engineering,1.0,0.66,0.66,0.33,4.0
36 - 40,female,Business,Business,"Rangamati,154",Married,No,Engineering,0.33,0.66,1.0,1.0,4.0
36 - 40,female,Business,Business,"Rangamati,154",Married,No,Engineering,0.66,0.33,0.33,1.0,4.0
26 - 30,female,Business,Business,"Sirajganj,98",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
26 - 30,female,Business,Business,"Sirajganj,98",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
26 - 30,female,Business,Business,"Sirajganj,98",Unmarried,not married,I am not married,0.66,0.33,0.33,1.0,3.0
41 or above,female,Business,Business,"Madaripur,428",Married,Yes,Business,0.33,1.0,1.0,0.66,4.0
41 or above,female,Business,Business,"Madaripur,428",Married,Yes,Business,1.0,1.0,0.66,1.0,5.0
41 or above,female,Business,Business,"Madaripur,428",Married,Yes,Business,0.33,0.66,1.0,0.33,3.0
41 or above,male,Medical,"Medical, Biological, Chemical","Barisal,261",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
41 or above,male,Medical,"Medical, Biological, Chemical","Barisal,261",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
41 or above,male,Medical,"Medical, Biological, Chemical","Barisal,261",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
36 - 40,female,Engineering and IT,Engineering,"Chittagong,98",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
36 - 40,female,Engineering and IT,Engineering,"Chittagong,98",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
36 - 40,female,Engineering and IT,Engineering,"Chittagong,98",Unmarried,not married,I am not married,1.0,1.0,0.33,0.33,4.0
36 - 40,male,Academia,Social,"Madaripur,465",Married,No,"Medical, Biological, Chemical",0.33,1.0,1.0,0.33,4.0
36 - 40,male,Academia,Social,"Madaripur,465",Married,No,"Medical, Biological, Chemical",0.33,0.66,1.0,0.66,4.0
36 - 40,male,Academia,Social,"Madaripur,465",Married,No,"Medical, Biological, Chemical",0.66,1.0,1.0,0.66,5.0
31 - 35,prefer not to disclose,Academia,Business,"Tangail,121",Married,No,Other,0.33,0.33,0.33,0.33,2.0
31 - 35,prefer not to disclose,Academia,Business,"Tangail,121",Married,No,Other,1.0,1.0,1.0,1.0,5.0
31 - 35,prefer not to disclose,Academia,Business,"Tangail,121",Married,No,Other,0.33,0.66,1.0,0.33,3.0
20 - 25,male,Engineering and IT,Engineering,"Narsingdi,372",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
20 - 25,male,Engineering and IT,Engineering,"Narsingdi,372",Unmarried,not married,I am not married,1.0,1.0,0.66,1.0,5.0
20 - 25,male,Engineering and IT,Engineering,"Narsingdi,372",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
20 - 25,prefer not to disclose,Academia,Business,"Chapainawabganj,454",Married,Yes,Engineering,0.33,0.66,0.33,1.0,4.0
20 - 25,prefer not to disclose,Academia,Business,"Chapainawabganj,454",Married,Yes,Engineering,1.0,0.33,0.66,0.33,4.0
20 - 25,prefer not to disclose,Academia,Business,"Chapainawabganj,454",Married,Yes,Engineering,0.66,0.66,1.0,0.33,4.0
20 - 25,female,Academia,Social,"Shariatpur,180",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
20 - 25,female,Academia,Social,"Shariatpur,180",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
20 - 25,female,Academia,Social,"Shariatpur,180",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
36 - 40,female,Other,Social,"Bandarban,467",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,4.0
36 - 40,female,Other,Social,"Bandarban,467",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
36 - 40,female,Other,Social,"Bandarban,467",Unmarried,not married,I am not married,1.0,0.33,0.66,0.33,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Tangail,147",Married,Yes,Social,1.0,0.33,0.66,1.0,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Tangail,147",Married,Yes,Social,0.66,0.33,1.0,0.66,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Tangail,147",Married,Yes,Social,0.66,0.66,0.33,0.33,3.0
36 - 40,female,Academia,Science,"Magura,246",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,5.0
36 - 40,female,Academia,Science,"Magura,246",Unmarried,not married,I am not married,0.66,0.33,0.33,0.66,3.0
36 - 40,female,Academia,Science,"Magura,246",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Naogaon,241",Married,No,Business,0.33,0.66,0.66,0.33,3.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Naogaon,241",Married,No,Business,0.33,0.33,0.33,0.33,3.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Naogaon,241",Married,No,Business,0.33,0.33,1.0,0.33,3.0
31 - 35,female,Academia,Business,"Satkhira,289",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
31 - 35,female,Academia,Business,"Satkhira,289",Unmarried,not married,I am not married,0.33,0.66,0.33,0.66,3.0
31 - 35,female,Academia,Business,"Satkhira,289",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
26 - 30,prefer not to disclose,Student,Social,"Kushtia,421",Married,No,Social,0.66,0.66,0.66,0.33,3.0
26 - 30,prefer not to disclose,Student,Social,"Kushtia,421",Married,No,Social,0.66,0.66,0.33,0.66,3.0
26 - 30,prefer not to disclose,Student,Social,"Kushtia,421",Married,No,Social,0.33,0.33,0.33,1.0,3.0
41 or above,male,Other,Science,"Nilphamari,5",Married,No,Social,0.66,0.33,0.33,0.33,3.0
41 or above,male,Other,Science,"Nilphamari,5",Married,No,Social,0.33,0.66,0.33,0.33,3.0
41 or above,male,Other,Science,"Nilphamari,5",Married,No,Social,1.0,0.66,0.33,0.33,4.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Rajshahi,435",Unmarried,not married,I am not married,0.33,0.66,1.0,0.33,5.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Rajshahi,435",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,5.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Rajshahi,435",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,4.0
36 - 40,male,Academia,Science,"Narail,190",Married,Yes,"Medical, Biological, Chemical",0.66,0.66,1.0,0.66,5.0
36 - 40,male,Academia,Science,"Narail,190",Married,Yes,"Medical, Biological, Chemical",1.0,1.0,0.66,0.66,5.0
36 - 40,male,Academia,Science,"Narail,190",Married,Yes,"Medical, Biological, Chemical",1.0,1.0,0.33,1.0,5.0
31 - 35,female,Medical,"Medical, Biological, Chemical","Patuakhali,57",Married,No,Business,1.0,0.33,1.0,0.66,5.0
31 - 35,female,Medical,"Medical, Biological, Chemical","Patuakhali,57",Married,No,Business,0.66,1.0,0.66,0.33,4.0
31 - 35,female,Medical,"Medical, Biological, Chemical","Patuakhali,57",Married,No,Business,0.66,0.33,0.33,0.33,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Thakurgaon,357",Married,Yes,Engineering,1.0,1.0,0.33,1.0,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Thakurgaon,357",Married,Yes,Engineering,1.0,0.33,0.33,0.66,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Thakurgaon,357",Married,Yes,Engineering,0.66,0.66,0.33,0.66,4.0
41 or above,female,Business,Business,"Netrokona,292",Married,No,Social,1.0,0.66,1.0,1.0,5.0
